Abdul Hodge,playsFor,Cincinnati Bengals,2008,2009,0.5130
Abdul Hodge,playsFor,Carolina Panthers,2010,2010,0.9121
Abram Elam,playsFor,Dallas Cowboys,2006,2006,0.5042
Abram Elam,playsFor,New York Jets,2007,2008,0.5339
Abram Elam,playsFor,Cleveland Browns,2009,2010,0.8058
Abram Elam,playsFor,Dallas Cowboys,2011,2011,0.7792
Abram Elam,playsFor,Kansas City Chiefs,2012,2012,0.8630
Abry Jones,playsFor,Jacksonville Jaguars,2013,2016,0.5727
Adalius Thomas,playsFor,Baltimore Ravens,2000,2006,0.9955
Adalius Thomas,playsFor,New England Patriots,2007,2009,0.5607
Adam Archuleta,playsFor,Los Angeles Rams,2001,2005,0.8640
Adam Carriker,playsFor,Los Angeles Rams,2007,2008,0.9079
Adam Carriker,playsFor,Washington Redskins,2010,2012,0.9592
Adam Gettis,playsFor,Washington Redskins,2012,2013,0.9050
Adam Gettis,playsFor,New York Giants,2014,2016,0.7573
Adam Goldberg,playsFor,Los Angeles Rams,2006,2011,0.6743
Adam Haayer,playsFor,Minnesota Vikings,2002,2002,0.7873
Adam Haayer,playsFor,Minnesota Vikings,2004,2004,0.9960
Adam Haayer,playsFor,Arizona Cardinals,2005,2005,0.8892
Adam Hayward,playsFor,Tampa Bay Buccaneers,2007,2013,0.7840
Adam Hayward,playsFor,Washington Redskins,2014,2014,0.9975
Adam Jennings,playsFor,Atlanta Falcons,2006,2007,0.6557
Adam Jennings,playsFor,Detroit Lions,2008,2009,0.9550
Adam Jones,playsFor,Tennessee Titans,2006,2006,0.6993
Adam Jones,playsFor,Dallas Cowboys,2008,2008,0.6668
Adam Jones,playsFor,Cincinnati Bengals,2010,2016,0.7481
Adam Koets,playsFor,New York Giants,2007,2010,0.9822
Adam Lingner,playsFor,Buffalo Bills,1993,1995,0.6940
Adam Meadows,playsFor,Indianapolis Colts,1997,2003,0.8326
Adam Podlesh,playsFor,Jacksonville Jaguars,2007,2010,0.5134
Adam Podlesh,playsFor,Chicago Bears,2011,2013,0.6326
Adam Schreiber,playsFor,Minnesota Vikings,1993,1993,0.9469
Adam Schreiber,playsFor,New York Giants,1994,1996,0.6864
Adam Schreiber,playsFor,Atlanta Falcons,1997,1999,0.6619
Adam Seward,playsFor,Carolina Panthers,2006,2008,0.9935
Adam Seward,playsFor,Jacksonville Jaguars,2009,2009,0.6907
Adam Snyder,playsFor,San Francisco 49ers,2006,2011,0.8210
Adam Snyder,playsFor,Arizona Cardinals,2012,2012,0.9659
Adam Snyder,playsFor,San Francisco 49ers,2013,2013,0.6061
Adam Snyder,playsFor,New York Giants,2014,2014,0.5786
Adam Terry,playsFor,Baltimore Ravens,2006,2008,0.8706
Adam Terry,playsFor,San Diego Chargers,2010,2010,0.9719
Adam Thielen,playsFor,Minnesota Vikings,2014,2016,0.6181
Adam Timmerman,playsFor,Green Bay Packers,1995,1998,0.6153
Adam Timmerman,playsFor,Los Angeles Rams,1999,2005,0.7205
Adam Treu,playsFor,Oakland Raiders,1997,2005,0.5849
Adam Vinatieri,playsFor,New England Patriots,1996,2005,0.6212
Adam Vinatieri,playsFor,Indianapolis Colts,2006,2016,0.5450
Adam Walker,playsFor,San Francisco 49ers,1993,1995,0.6946
Adam Walker,playsFor,Philadelphia Eagles,1996,1996,0.8240
Adarius Glanton,playsFor,Carolina Panthers,2014,2014,0.9926
Adarius Glanton,playsFor,Tampa Bay Buccaneers,2015,2016,0.5285
Ade Jimoh,playsFor,Washington Redskins,2003,2005,0.9852
Adewale Ogunleye,playsFor,Miami Dolphins,2001,2003,0.7669
Adewale Ogunleye,playsFor,Chicago Bears,2004,2009,0.7999
Adewale Ogunleye,playsFor,Houston Texans,2010,2010,0.8059
Adrian Awasom,playsFor,New York Giants,2006,2007,0.5247
Adrian Awasom,playsFor,Minnesota Vikings,2011,2011,0.9791
Adrian Clayborn,playsFor,Tampa Bay Buccaneers,2011,2014,0.6320
Adrian Clayborn,playsFor,Atlanta Falcons,2015,2016,0.7553
Adrian Cooper,playsFor,Pittsburgh Steelers,1993,1993,0.6633
Adrian Cooper,playsFor,Minnesota Vikings,1994,1995,0.7160
Adrian Cooper,playsFor,San Francisco 49ers,1996,1996,0.7405
Adrian Dingle,playsFor,San Diego Chargers,1999,2004,0.9809
Adrian Hardy,playsFor,San Francisco 49ers,1993,1994,0.5772
Adrian Hardy,playsFor,Cincinnati Bengals,1995,1995,0.8121
Adrian Jones,playsFor,New York Jets,2006,2006,0.7963
Adrian Jones,playsFor,Kansas City Chiefs,2007,2008,0.8187
Adrian Klemm,playsFor,New England Patriots,2000,2000,0.6216
Adrian Klemm,playsFor,New England Patriots,2002,2004,0.6113
Adrian Klemm,playsFor,Green Bay Packers,2005,2005,0.8805
Adrian Murrell,playsFor,New York Jets,1993,1997,0.6124
Adrian Murrell,playsFor,Arizona Cardinals,1998,1999,0.8552
Adrian Murrell,playsFor,Washington Redskins,2000,2000,0.9567
Adrian Murrell,playsFor,Dallas Cowboys,2003,2003,0.8752
Adrian Peterson,playsFor,Chicago Bears,2002,2005,0.7000
Adrian Phillips,playsFor,San Diego Chargers,2014,2016,0.9343
Adrian Ross,playsFor,Cincinnati Bengals,1998,2003,0.8559
Adrian Wilson,playsFor,Arizona Cardinals,2001,2012,0.6301
Adrian Wilson,playsFor,New England Patriots,2013,2013,0.8188
Adrien Robinson,playsFor,New York Giants,2012,2014,0.5888
Aeneas Williams,playsFor,Arizona Cardinals,1994,2000,0.5493
Aeneas Williams,playsFor,Los Angeles Rams,2001,2004,0.8633
Ahmad Black,playsFor,Tampa Bay Buccaneers,2011,2013,0.8756
Ahmad Bradshaw,playsFor,New York Giants,2007,2012,0.6514
Ahmad Bradshaw,playsFor,Indianapolis Colts,2013,2015,0.7926
Ahmad Brooks,playsFor,Cincinnati Bengals,2006,2007,0.7526
Ahmad Brooks,playsFor,San Francisco 49ers,2008,2016,1.0000
Ahmad Carroll,playsFor,Green Bay Packers,2006,2006,0.7358
Ahmad Carroll,playsFor,New York Jets,2008,2009,0.6824
Ahmad Merritt,playsFor,Chicago Bears,2001,2003,0.7809
Ahman Green,playsFor,Seattle Seahawks,1998,1999,0.9875
Ahman Green,playsFor,Green Bay Packers,2000,2006,0.7913
Ahman Green,playsFor,Houston Texans,2007,2008,0.7060
Ahman Green,playsFor,Green Bay Packers,2009,2009,0.5879
Ahmard Hall,playsFor,Tennessee Titans,2006,2011,0.9146
Ahmed Plummer,playsFor,San Francisco 49ers,2000,2005,0.5907
Ahtyba Rubin,playsFor,Cleveland Browns,2008,2014,0.6791
Ahtyba Rubin,playsFor,Seattle Seahawks,2015,2016,0.8062
Ainsley Battles,playsFor,Pittsburgh Steelers,2000,2000,0.8312
Ainsley Battles,playsFor,Jacksonville Jaguars,2001,2002,0.7454
Ainsley Battles,playsFor,Pittsburgh Steelers,2004,2004,0.5129
Akeem Ayers,playsFor,Tennessee Titans,2011,2013,0.7644
Akeem Ayers,playsFor,New England Patriots,2014,2014,0.8937
Akeem Ayers,playsFor,Los Angeles Rams,2015,2016,0.8146
Akeem Dent,playsFor,Atlanta Falcons,2011,2013,0.6624
Akeem Dent,playsFor,Houston Texans,2014,2016,0.6292
Akeem Jordan,playsFor,Philadelphia Eagles,2007,2012,0.6436
Akeem Jordan,playsFor,Kansas City Chiefs,2013,2013,0.7311
Akeem Jordan,playsFor,Washington Redskins,2014,2014,0.5814
Akeem Spence,playsFor,Tampa Bay Buccaneers,2013,2016,0.8588
Akiem Hicks,playsFor,New Orleans Saints,2012,2014,0.8081
Akiem Hicks,playsFor,New England Patriots,2015,2015,0.5831
Akiem Hicks,playsFor,Chicago Bears,2016,2016,0.8924
Akili Smith,playsFor,Cincinnati Bengals,1999,2002,0.5102
Akin Ayodele,playsFor,Jacksonville Jaguars,2002,2005,0.7244
Akin Ayodele,playsFor,Dallas Cowboys,2006,2007,0.7077
Akin Ayodele,playsFor,Miami Dolphins,2008,2009,0.5469
Akin Ayodele,playsFor,Buffalo Bills,2010,2010,0.7464
Akwasi Owusu-Ansah,playsFor,Dallas Cowboys,2010,2011,0.9731
Akwasi Owusu-Ansah,playsFor,Detroit Lions,2013,2013,0.5768
Al Afalava,playsFor,Chicago Bears,2009,2009,0.8169
Al Afalava,playsFor,Indianapolis Colts,2010,2010,0.6696
Al Afalava,playsFor,Tennessee Titans,2012,2012,0.6478
Al Harris,playsFor,Philadelphia Eagles,1998,2002,0.9354
Al Harris,playsFor,Green Bay Packers,2003,2009,0.5035
Al Harris,playsFor,Miami Dolphins,2010,2010,0.9766
Al Harris,playsFor,Los Angeles Rams,2011,2011,0.6239
Al Johnson,playsFor,Dallas Cowboys,2006,2006,0.9395
Al Johnson,playsFor,Arizona Cardinals,2007,2007,0.6132
Al Johnson,playsFor,Miami Dolphins,2008,2008,0.7275
Al Wallace,playsFor,Philadelphia Eagles,1997,1998,0.9578
Al Wallace,playsFor,Carolina Panthers,2002,2005,0.5016
Al Wilson,playsFor,Denver Broncos,1999,2005,0.5080
Al Woods,playsFor,Tampa Bay Buccaneers,2010,2010,0.5123
Al Woods,playsFor,Seattle Seahawks,2011,2011,0.6838
Al Woods,playsFor,Pittsburgh Steelers,2012,2013,0.9031
Al Woods,playsFor,Tennessee Titans,2014,2016,0.5931
Alameda Ta'amu,playsFor,Pittsburgh Steelers,2012,2012,0.7757
Alameda Ta'amu,playsFor,Arizona Cardinals,2013,2014,0.5055
Alameda Ta'amu,playsFor,Buffalo Bills,2016,2016,0.5923
Alan Ball,playsFor,Dallas Cowboys,2007,2011,0.7501
Alan Ball,playsFor,Houston Texans,2012,2012,0.7191
Alan Ball,playsFor,Jacksonville Jaguars,2013,2014,0.8998
Alan Ball,playsFor,Chicago Bears,2015,2015,0.5219
Alan Ball,playsFor,Arizona Cardinals,2016,2016,0.6883
Alan Branch,playsFor,Arizona Cardinals,2007,2010,0.9696
Alan Branch,playsFor,Seattle Seahawks,2011,2012,0.6590
Alan Branch,playsFor,Buffalo Bills,2013,2013,0.8398
Alan Branch,playsFor,New England Patriots,2014,2016,0.7184
Alan Faneca,playsFor,Pittsburgh Steelers,1998,2007,0.9807
Alan Faneca,playsFor,New York Jets,2008,2009,0.5242
Alan Faneca,playsFor,Arizona Cardinals,2010,2010,0.7841
Alan Ricard,playsFor,Baltimore Ravens,2001,2005,0.6750
Albert Connell,playsFor,Washington Redskins,1997,2000,0.8745
Albert Connell,playsFor,New Orleans Saints,2001,2001,0.9661
Albert Fontenot,playsFor,Chicago Bears,1993,1996,0.5693
Albert Fontenot,playsFor,Indianapolis Colts,1997,1998,0.5204
Albert Fontenot,playsFor,San Diego Chargers,1999,2001,0.5768
Albert Haynesworth,playsFor,Tennessee Titans,2002,2008,0.6202
Albert Haynesworth,playsFor,Washington Redskins,2009,2010,0.6304
Albert Haynesworth,playsFor,Tampa Bay Buccaneers,2011,2011,0.8497
Albert Lewis,playsFor,Kansas City Chiefs,1993,1993,0.8562
Albert Lewis,playsFor,Oakland Raiders,1995,1998,0.8551
Albert McClellan,playsFor,Baltimore Ravens,2011,2016,0.5486
Albert Wilson,playsFor,Kansas City Chiefs,2014,2016,0.8152
Aldon Smith,playsFor,San Francisco 49ers,2011,2014,0.5139
Aldon Smith,playsFor,Oakland Raiders,2015,2016,0.8243
Aldrick Robinson,playsFor,Washington Redskins,2011,2014,0.8246
Aldrick Robinson,playsFor,Atlanta Falcons,2016,2016,0.7434
Alec Ogletree,playsFor,Los Angeles Rams,2013,2016,0.7731
Alex Bannister,playsFor,Seattle Seahawks,2001,2005,0.8905
Alex Barron,playsFor,Los Angeles Rams,2006,2009,0.8780
Alex Barron,playsFor,Dallas Cowboys,2010,2010,0.8009
Alex Boone,playsFor,San Francisco 49ers,2010,2015,0.5475
Alex Boone,playsFor,Minnesota Vikings,2016,2016,0.8923
Alex Brown,playsFor,Chicago Bears,2002,2009,0.9743
Alex Brown,playsFor,New Orleans Saints,2010,2010,0.5003
Alex Carrington,playsFor,Buffalo Bills,2010,2013,0.8722
Alex Carrington,playsFor,Los Angeles Rams,2014,2014,0.9055
Alex Carrington,playsFor,Buffalo Bills,2015,2015,0.5563
Alex Carrington,playsFor,Houston Texans,2016,2016,0.8268
Alex Hall,playsFor,Cleveland Browns,2008,2009,0.9620
Alex Hall,playsFor,New York Giants,2010,2010,0.7854
Alex Henery,playsFor,Philadelphia Eagles,2011,2013,0.6724
Alex Henery,playsFor,Detroit Lions,2014,2014,0.5516
Alex Mack,playsFor,Cleveland Browns,2009,2015,0.9509
Alex Mack,playsFor,Atlanta Falcons,2016,2016,0.8280
Alex Molden,playsFor,New Orleans Saints,1996,2000,0.8168
Alex Molden,playsFor,San Diego Chargers,2001,2002,0.6524
Alex Molden,playsFor,Detroit Lions,2003,2003,0.9737
Alex Okafor,playsFor,Arizona Cardinals,2013,2016,0.5559
Alex Stepanovich,playsFor,Arizona Cardinals,2006,2006,0.8315
Alex Stepanovich,playsFor,Cincinnati Bengals,2007,2007,0.9660
Alex Stepanovich,playsFor,Atlanta Falcons,2008,2008,0.9486
Alex Tanney,playsFor,Kansas City Chiefs,2012,2012,0.8705
Alex Tanney,playsFor,Cleveland Browns,2013,2013,0.5914
Alex Tanney,playsFor,Tennessee Titans,2015,2016,0.6982
Alex Van Dyke,playsFor,New York Jets,1996,1998,0.8261
Alex Van Dyke,playsFor,Philadelphia Eagles,1999,2000,0.6176
Alex Van Pelt,playsFor,Buffalo Bills,1995,2003,0.8941
Alexander Green,playsFor,Green Bay Packers,2011,2012,0.9694
Alexander Green,playsFor,New York Jets,2013,2013,0.5731
Alfonso Boone,playsFor,Chicago Bears,2001,2006,0.9225
Alfonso Boone,playsFor,Kansas City Chiefs,2007,2008,0.9017
Alfonso Boone,playsFor,San Diego Chargers,2009,2010,0.8759
Alfonso Smith,playsFor,Arizona Cardinals,2010,2013,0.5172
Alfonso Smith,playsFor,San Francisco 49ers,2014,2014,0.5133
Alfonzo Dennard,playsFor,New England Patriots,2012,2014,0.7386
Alfred Blue,playsFor,Houston Texans,2014,2016,0.9987
Alfred Fincher,playsFor,New Orleans Saints,2006,2007,0.5512
Alfred Fincher,playsFor,Washington Redskins,2008,2008,0.8176
Alfred Morris,playsFor,Washington Redskins,2012,2015,0.7447
Alfred Morris,playsFor,Dallas Cowboys,2016,2016,0.6206
Alfred Pupunu,playsFor,San Diego Chargers,1993,1996,0.9814
Alfred Pupunu,playsFor,New York Giants,1997,1998,0.7181
Alfred Pupunu,playsFor,San Diego Chargers,1999,1999,0.7837
Alfred Pupunu,playsFor,Detroit Lions,2000,2000,0.8381
Alfred Williams,playsFor,Cincinnati Bengals,1993,1994,0.9537
Alfred Williams,playsFor,San Francisco 49ers,1995,1995,0.6471
Alfred Williams,playsFor,Denver Broncos,1996,1999,0.9385
Alge Crumpler,playsFor,Atlanta Falcons,2001,2007,0.8889
Alge Crumpler,playsFor,Tennessee Titans,2008,2009,0.7407
Alge Crumpler,playsFor,New England Patriots,2010,2010,0.8121
Allen Aldridge,playsFor,Denver Broncos,1994,1997,0.9922
Allen Aldridge,playsFor,Detroit Lions,1998,2001,0.9226
Allen Bailey,playsFor,Kansas City Chiefs,2011,2016,0.8525
Allen Barbre,playsFor,Green Bay Packers,2007,2009,0.6446
Allen Barbre,playsFor,Miami Dolphins,2010,2010,0.8879
Allen Barbre,playsFor,Seattle Seahawks,2011,2011,0.9420
Allen Barbre,playsFor,Philadelphia Eagles,2013,2016,0.9588
Allen Bradford,playsFor,Tampa Bay Buccaneers,2011,2011,0.8784
Allen Bradford,playsFor,Seattle Seahawks,2012,2012,0.8967
Allen Bradford,playsFor,New York Giants,2013,2013,0.8433
Allen Bradford,playsFor,Seattle Seahawks,2014,2014,0.9041
Allen Bradford,playsFor,Atlanta Falcons,2015,2015,0.9190
Allen Hurns,playsFor,Jacksonville Jaguars,2014,2016,0.5314
Allen Reisner,playsFor,Minnesota Vikings,2011,2012,0.7710
Allen Reisner,playsFor,Jacksonville Jaguars,2013,2013,0.5033
Allen Robinson,playsFor,Jacksonville Jaguars,2014,2016,0.8903
Allen Rossum,playsFor,Philadelphia Eagles,1998,1999,0.9465
Allen Rossum,playsFor,Green Bay Packers,2000,2001,0.7562
Allen Rossum,playsFor,Atlanta Falcons,2002,2006,0.8198
Allen Rossum,playsFor,Pittsburgh Steelers,2007,2007,0.9651
Allen Rossum,playsFor,San Francisco 49ers,2008,2009,0.7870
Alonzo Ephraim,playsFor,Philadelphia Eagles,2003,2004,0.8815
Alonzo Ephraim,playsFor,Miami Dolphins,2005,2005,0.9757
Alonzo Jackson,playsFor,Pittsburgh Steelers,2003,2004,0.7711
Alonzo Jackson,playsFor,New York Giants,2005,2005,0.5693
Alonzo Mayes,playsFor,Chicago Bears,1998,2000,0.7355
Alonzo Spellman,playsFor,Chicago Bears,1993,1997,0.5321
Alonzo Spellman,playsFor,Dallas Cowboys,1999,2000,0.8533
Alonzo Spellman,playsFor,Detroit Lions,2001,2001,0.8215
Alphonso Smith,playsFor,Denver Broncos,2009,2009,0.7594
Alphonso Smith,playsFor,Detroit Lions,2010,2012,0.6356
Alshermond Singleton,playsFor,Tampa Bay Buccaneers,1997,2002,0.8915
Alshermond Singleton,playsFor,Dallas Cowboys,2003,2005,0.7665
Alshon Jeffery,playsFor,Chicago Bears,2012,2016,0.7636
Alterraun Verner,playsFor,Tennessee Titans,2010,2013,0.8101
Alterraun Verner,playsFor,Tampa Bay Buccaneers,2014,2016,0.8870
Alton Montgomery,playsFor,Atlanta Falcons,1993,1995,0.9973
Alvin Bailey,playsFor,Seattle Seahawks,2013,2015,0.6109
Alvin Bailey,playsFor,Cleveland Browns,2016,2016,0.8801
Alvin Harper,playsFor,Dallas Cowboys,1993,1994,0.5311
Alvin Harper,playsFor,Tampa Bay Buccaneers,1995,1996,0.7922
Alvin Harper,playsFor,Washington Redskins,1997,1997,0.6065
Alvin Harper,playsFor,Dallas Cowboys,1999,1999,0.8946
Alvin McKinley,playsFor,Carolina Panthers,2000,2000,0.6957
Alvin McKinley,playsFor,Cleveland Browns,2001,2005,0.7601
Alvin Pearman,playsFor,Jacksonville Jaguars,2006,2006,0.6185
Alvin Pearman,playsFor,Seattle Seahawks,2007,2007,0.8011
Alvin Pearman,playsFor,Jacksonville Jaguars,2008,2008,0.9143
Alvin Pearman,playsFor,Tennessee Titans,2009,2009,0.9265
Alvin Porter,playsFor,Baltimore Ravens,2001,2003,0.8368
Alvis Whitted,playsFor,Jacksonville Jaguars,1998,2001,0.5637
Alvis Whitted,playsFor,Oakland Raiders,2002,2005,0.5992
Alvoid Mays,playsFor,Washington Redskins,1993,1994,0.5242
Alvoid Mays,playsFor,Pittsburgh Steelers,1995,1995,0.5664
Amani Toomer,playsFor,New York Giants,1996,2008,0.9851
Amari Spievey,playsFor,Detroit Lions,2010,2012,0.8103
Amini Silatolu,playsFor,Carolina Panthers,2012,2015,0.8413
Amini Silatolu,playsFor,Chicago Bears,2016,2016,0.8832
Amobi Okoye,playsFor,Houston Texans,2007,2010,0.6507
Amobi Okoye,playsFor,Chicago Bears,2011,2012,0.6370
Amon Gordon,playsFor,Denver Broncos,2007,2007,0.6464
Amon Gordon,playsFor,Tennessee Titans,2008,2008,0.6876
Amon Gordon,playsFor,Seattle Seahawks,2010,2010,0.7042
Amon Gordon,playsFor,Kansas City Chiefs,2011,2011,0.6835
Amos Zereoue,playsFor,Pittsburgh Steelers,1999,2003,0.9243
Amos Zereoue,playsFor,Oakland Raiders,2004,2004,0.8723
Amos Zereoue,playsFor,New England Patriots,2005,2005,0.8733
Amp Lee,playsFor,San Francisco 49ers,1993,1993,0.8678
Amp Lee,playsFor,Minnesota Vikings,1994,1996,0.9266
Amp Lee,playsFor,Los Angeles Rams,1997,1999,0.9476
Amp Lee,playsFor,Philadelphia Eagles,2000,2000,0.5182
Andra Davis,playsFor,Cleveland Browns,2002,2008,0.8247
Andra Davis,playsFor,Denver Broncos,2009,2009,0.7724
Andra Davis,playsFor,Buffalo Bills,2010,2011,0.6255
Andre' Davis,playsFor,Cleveland Browns,2002,2004,0.8833
Andre' Davis,playsFor,New England Patriots,2005,2005,0.5768
Andre' Davis,playsFor,Buffalo Bills,2006,2006,0.6324
Andre' Davis,playsFor,Houston Texans,2007,2010,0.7074
Andre' Goodman,playsFor,Detroit Lions,2002,2005,0.7921
Andre' Goodman,playsFor,Miami Dolphins,2006,2008,0.8386
